StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,DistributionChannel,UserLanguage,demo_gender,demo_gender_10_TEXT,demo_yob,demo_state,demo_educ,demo_race,demo_eth,demo_browser_Browser,demo_browser_Version,demo_browser_Operating System,demo_browser_Resolution,demo_timer_First Click,demo_timer_Last Click,demo_timer_Page Submit,demo_timer_Click Count,ac_nonsense_1,ac_nonsense_timer_First Click,ac_nonsense_timer_Last Click,ac_nonsense_timer_Page Submit,ac_nonsense_timer_Click Count,ac_imc,ac_imc_timer_First Click,ac_imc_timer_Last Click,ac_imc_timer_Page Submit,ac_imc_timer_Click Count,TIPI_1,TIPI_2,TIPI_3,TIPI_4,TIPI_5,TIPI_6,TIPI_7,TIPI_8,TIPI_9,TIPI_10,tipi_timer_First Click,tipi_timer_Last Click,tipi_timer_Page Submit,tipi_timer_Click Count,color_rank_1,color_rank_2,color_rank_3,color_rank_4,color_rank_5,color_rank_7,color_rank_6,stack_blocks,stack_blocks_timer_First Click,stack_blocks_timer_Last Click,stack_blocks_timer_Page Submit,stack_blocks_timer_Click Count,heatmap_1_x,heatmap_1_y,heatmap_2_x,heatmap_2_y,heatmap_3_x,heatmap_3_y,heatmap_4_x,heatmap_4_y,heatmap_5_x,heatmap_5_y,heatmap_6_x,heatmap_6_y,feedback,SOURCE
2023-03-02 21:50:43,2023-03-02 21:50:43,Survey Test,100,0,True,2023-03-02 21:50:43,R_8kb5o85Sjkyh6T4,test,,Do not wish to report,,1925,Vermont,High school graduate,"American Indian or Alaska Native,Black or African-American,Native Hawaiian or Other Pacific Islander",Unknown,ridiculus,pellentesque,curabitur,accusamus,6.5,6.84,8.79,42,Agree,8.74,9.62,9.45,38,Orange,7.16,9.3,7.2,39,Agree strongly,Disagree strongly,Disagree moderately,Disagree strongly,Agree strongly,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Disagree a little,Agree strongly,1.12,3.47,1.54,8,4,3,1,5,2,7,6,8,2.07,6.71,4.87,42,304,193,271,491,121,139,362,433,221,152,441,173,Magna luctus nibh per fringilla? Nullam sed ultrices facilisi pharetra lacus.,
2023-03-02 21:50:43,2023-03-02 21:50:43,Survey Test,100,0,True,2023-03-02 21:50:43,R_beGBRPkPf4Ze1xA,test,,Prefer to self-describe,Imperdiet? Suspendisse velit mi! Vehicula tempus diam nunc porttitor non tincidunt.,1975,Arizona,"Some college, no degree","American Indian or Alaska Native,Unknown",Not Hispanic or Latinx,fermentum,vulputate,temporibus,vulputate,5.78,7.26,8.03,2,Agree,9.09,9.4,9.46,1,Blue,6.3,7.82,7.49,1,Agree strongly,Disagree strongly,Disagree moderately,Disagree a little,Agree strongly,Neither agree nor disagree,Disagree a little,Disagree a little,Disagree a little,Disagree moderately,6,8.88,7.49,31,2,6,3,5,7,4,1,8,5.7,7.48,7.31,7,54,273,426,475,256,387,240,208,355,455,431,301,Dignissim leo posuere tempora molestie fermentum etiam est vestibulum convallis facilisis pede! Scelerisque eget.,
2023-03-02 21:50:43,2023-03-02 21:50:43,Survey Test,100,0,True,2023-03-02 21:50:43,R_9Hss1i6gPEL99UG,test,,Woman,,1961,North Carolina,GED or equivalent,"American Indian or Alaska Native,Asian,Black or African-American,Native Hawaiian or Other Pacific Islander,White,Unknown,Prefer not to say",Not Hispanic or Latinx,vulputate,ridiculus,vulputate,temporibus,4.86,9.52,9.76,21,Disagree,7.01,9.19,8.85,31,Blue,5.44,9.68,7.62,41,Agree moderately,Agree strongly,Agree moderately,Disagree moderately,Disagree a little,Agree strongly,Disagree moderately,Disagree moderately,Agree moderately,Agree strongly,3.88,6.19,8.09,17,3,7,5,2,6,4,1,4,5.59,9.22,6.41,33,151,4,454,107,361,109,213,3,469,53,380,14,"Scelerisque sit risus sollicitudin dolorem lectus ultrices augue rhoncus posuere, ultricies! Culpa atque facilisi ipsum.",
2023-03-02 21:50:43,2023-03-02 21:50:43,Survey Test,100,0,True,2023-03-02 21:50:43,R_3CnIumfPKuh9GiW,test,,Do not wish to report,,1952,West Virginia,"Bachelor's Degree: (Example: BA, AB, BS, BBA)","American Indian or Alaska Native,Black or African-American",Unknown,malesuada,ullamcorper,ridiculus,imperdiet,4.45,6.58,7.22,11,Strongly Disagree,2.34,6.12,5.91,22,Green,8.49,9.32,9.23,1,Agree a little,Disagree strongly,Disagree a little,Agree a little,Disagree strongly,Disagree strongly,Disagree moderately,Disagree strongly,Disagree strongly,Disagree strongly,7.27,9.83,8.89,40,5,7,6,1,2,4,3,5,3.51,5.03,8.73,46,264,477,337,266,240,116,495,365,398,450,468,278,"Egestas dapibus, etiam curabitur viverra est consequat. Scelerisque. Facilisis. Platea orci mi nulla curabitur.",
2023-03-02 21:50:43,2023-03-02 21:50:43,Survey Test,100,0,True,2023-03-02 21:50:44,R_bQxE9MgMcC8vQjk,test,,Man,,1981,Arizona,Associate Degree: Academic Program,"American Indian or Alaska Native,Asian,Black or African-American,White,Unknown,Prefer not to say",Unknown,accusamus,scelerisque,tincidunt,pellentesque,3.05,3.54,6.02,6,Strongly Agree,5.16,7.14,5.42,17,Blue,0.99,7.24,2.89,35,Agree strongly,Agree a little,Agree a little,Disagree a little,Disagree strongly,Neither agree nor disagree,Agree strongly,Agree moderately,Agree strongly,Disagree a little,8.74,9.49,9.46,28,1,3,4,5,7,6,2,8,5.47,7.61,6.22,15,93,104,256,255,413,493,345,444,351,7,45,162,Potenti. Sodales. Risus ultricies facilisis proin dictumst vehicula odio bibendum rhoncus morbi et lorem nunc.,
2023-03-02 21:50:44,2023-03-02 21:50:44,Survey Test,100,0,True,2023-03-02 21:50:44,R_eVXAxnFmQJeA0lg,test,,Man,,2018,Florida,Associate Degree: Academic Program,"Asian,Black or African-American,Unknown",Prefer not to say,sollicitudin,scelerisque,pellentesque,phasellus,2.34,8.54,7.43,22,Agree,6.37,8.58,9.42,44,Red,8.93,9.69,9.81,2,Disagree moderately,Neither agree nor disagree,Agree a little,Agree strongly,Disagree a little,Disagree strongly,Agree strongly,Agree strongly,Disagree strongly,Agree strongly,0.27,4.66,0.93,31,2,6,1,7,5,4,3,4,6.06,7.67,7.42,15,420,349,55,72,458,49,445,401,485,55,75,386,Nunc. Luctus per. Augue felis blandit duis mauris tortor enim.,
2023-03-02 21:50:44,2023-03-02 21:50:44,Survey Test,100,0,True,2023-03-02 21:50:44,R_cVd0674oyzKOmPA,test,,Woman,,1979,Idaho,Associate Degree: Academic Program,"Native Hawaiian or Other Pacific Islander,Unknown",Prefer not to say,ullamcorper,porttitor,ullamcorper,suspendisse,6.5,6.99,9.59,19,Disagree,8.85,9.86,9.97,16,Brown,3.5,4.12,3.67,47,Agree moderately,Neither agree nor disagree,Agree a little,Agree strongly,Disagree strongly,Disagree moderately,Agree moderately,Agree a little,Agree strongly,Agree strongly,7.01,8.83,9.99,19,2,4,5,7,6,1,3,3,4.79,9.6,7.29,31,474,168,395,433,422,180,61,121,488,54,369,31,"Elit. Vulputate, aenean, faucibus accusamus potenti blandit blandit primis. Lorem elementum vitae.",
2023-03-02 21:50:44,2023-03-02 21:50:44,Survey Test,100,0,True,2023-03-02 21:50:44,R_85GCsXwRWh3a0Hs,test,,Woman,,2001,Arkansas,"Doctoral Degree (Example: PhD, EdD)","American Indian or Alaska Native,Asian,White,Unknown",Not Hispanic or Latinx,malesuada,pellentesque,temporibus,sollicitudin,3.74,9.74,9.25,21,Strongly Disagree,9.3,9.89,9.56,30,Yellow,7.23,7.36,9.9,19,Disagree moderately,Disagree strongly,Agree a little,Neither agree nor disagree,Agree moderately,Agree a little,Disagree moderately,Disagree moderately,Agree a little,Disagree a little,2.74,7.47,7.65,36,3,1,7,5,4,2,6,9,2.83,8.35,5.68,36,399,401,100,209,257,420,484,420,459,158,61,103,"Sollicitudin. Vulputate bibendum tincidunt lacus interdum potenti fermentum laoreet, mattis.",
2023-03-02 21:50:44,2023-03-02 21:50:44,Survey Test,100,0,True,2023-03-02 21:50:44,R_1XlFMcfrv1VN7RI,test,,Prefer to self-describe,"Egestas cras viverra massa temporibus cras a ut massa eros tempus, dolor aliquam tortor, tempor.",1982,Oklahoma,GED or equivalent,"American Indian or Alaska Native,Asian,Black or African-American,Native Hawaiian or Other Pacific Islander,White,Unknown,Prefer not to say",Not Hispanic or Latinx,pellentesque,imperdiet,ridiculus,curabitur,6.12,6.66,7.04,49,Agree,2.04,8.01,9.16,6,Red,0.68,3.27,3.94,10,Agree strongly,Neither agree nor disagree,Disagree a little,Agree a little,Agree moderately,Agree moderately,Agree moderately,Neither agree nor disagree,Disagree strongly,Disagree a little,8.95,9.04,9.68,9,3,6,5,2,1,4,7,3,2.37,8.08,8.46,36,26,496,165,345,236,101,88,121,447,91,161,322,Vivamus eleifend pellentesque tincidunt? Rutrum et nulla commodo. Imperdiet natoque? Sem ligula dictumst elit phasellus.,
2023-03-02 21:50:44,2023-03-02 21:50:44,Survey Test,100,0,True,2023-03-02 21:50:44,R_8HWZtnoT26q2QDQ,test,,Non-binary,,2018,Kansas,"Associate Degree: Occupational, Technical, or Vocational Program","American Indian or Alaska Native,Asian,Unknown",Not Hispanic or Latinx,dignissim,ullamcorper,curabitur,elementum,7.97,9.84,8.11,18,Strongly Disagree,5.97,6.45,7.32,2,Brown,7.49,9.81,7.94,4,Agree moderately,Neither agree nor disagree,Disagree strongly,Agree strongly,Disagree a little,Neither agree nor disagree,Disagree a little,Agree strongly,Agree a little,Disagree strongly,2.66,3.67,3.29,28,7,5,1,3,6,2,4,1,1.63,1.72,5.57,4,456,242,182,331,87,101,452,371,302,365,405,103,"A neque eros. Mi? Quis mauris sed, urna. Sagittis sapien? Morbi.",
2023-03-02 21:50:45,2023-03-02 21:50:45,Survey Test,100,0,True,2023-03-02 21:50:45,R_b1wjbmSd0jm5bEi,test,,Do not wish to report,,1976,Georgia,"Doctoral Degree (Example: PhD, EdD)","Black or African-American,Native Hawaiian or Other Pacific Islander,Unknown,Prefer not to say",Unknown,facilisis,vulputate,imperdiet,fermentum,2.68,9.34,9.07,38,Disagree,5.45,5.85,7.36,24,Yellow,0.34,3.64,3.29,34,Agree strongly,Disagree a little,Agree strongly,Agree a little,Neither agree nor disagree,Disagree moderately,Disagree strongly,Agree strongly,Agree a little,Agree strongly,9.82,9.97,9.82,3,4,7,6,1,5,3,2,5,0.96,9.59,8.78,22,482,93,370,147,392,40,490,347,182,83,281,13,Molestie viverra id sem tortor suspendisse nulla maecenas molestie! Dignissim porta magnis. Nunc.,
2023-03-02 21:50:45,2023-03-02 21:50:45,Survey Test,100,0,True,2023-03-02 21:50:45,R_0x1S1INwqEGbz3U,test,,Do not wish to report,,1906,Utah,Prefer not to say,"American Indian or Alaska Native,Asian,White,Prefer not to say",Prefer not to say,ullamcorper,vulputate,ridiculus,venenatis,8.37,9.38,9.06,39,Agree,1.21,5.7,6,38,Brown,3.87,7.42,6.96,17,Neither agree nor disagree,Disagree a little,Agree strongly,Agree moderately,Disagree strongly,Neither agree nor disagree,Agree a little,Agree strongly,Agree a little,Neither agree nor disagree,4.05,4.39,4.42,11,6,5,1,7,2,3,4,2,8.9,9.28,9.43,7,80,109,82,84,53,156,34,166,8,480,266,455,"Commodo wisi, ac. Lectus! Culpa mi sodales! Ipsum suspendisse tellus. Porttitor.",
2023-03-02 21:50:45,2023-03-02 21:50:45,Survey Test,100,0,True,2023-03-02 21:50:45,R_emaBwAhw8mmHKhE,test,,Woman,,1906,Rhode Island,"Doctoral Degree (Example: PhD, EdD)","Unknown,Prefer not to say",Unknown,consequat,fringilla,consectetuer,vulputate,5.02,7.82,6.8,49,Agree,3.74,5,4.07,16,Blue,0.77,6.25,9.95,40,Agree a little,Disagree moderately,Agree strongly,Agree strongly,Disagree moderately,Agree strongly,Neither agree nor disagree,Agree moderately,Agree a little,Disagree moderately,8.68,9.59,9.87,17,5,2,7,6,4,1,3,3,5.78,7.76,7.35,18,49,132,404,482,285,453,316,349,165,191,125,46,"Mattis? Duis cursus placerat cursus facilisis etiam facilisi? Nec? A. Porttitor, facilisis id ac.",
2023-03-02 21:50:45,2023-03-02 21:50:45,Survey Test,100,0,True,2023-03-02 21:50:45,R_03BZrmO5a5j5m2a,test,,Prefer to self-describe,"Nec egestas. Rhoncus. Quam ultricies vestibulum mauris sagittis, mi mattis lectus.",2006,Idaho,"Bachelor's Degree: (Example: BA, AB, BS, BBA)","American Indian or Alaska Native,Native Hawaiian or Other Pacific Islander,White",Hispanic or Latinx,imperdiet,consequat,convallis,ridiculus,7.11,8.43,8.85,26,Disagree,5.6,7.58,7.28,16,Blue,4.14,5.25,7.15,31,Neither agree nor disagree,Disagree strongly,Neither agree nor disagree,Disagree strongly,Disagree a little,Agree strongly,Disagree moderately,Disagree strongly,Disagree strongly,Disagree a little,8.35,8.42,9.57,50,3,7,5,1,6,4,2,8,2.51,8.1,9.37,8,131,339,123,43,365,151,437,93,430,347,465,486,Viverra morbi potenti? Pharetra orci eros risus accumsan enim? Sollicitudin posuere.,
2023-03-02 21:50:45,2023-03-02 21:50:45,Survey Test,100,0,True,2023-03-02 21:50:46,R_8kvXWne7ptmmgGa,test,,Do not wish to report,,1993,Puerto Rico,"Bachelor's Degree: (Example: BA, AB, BS, BBA)","Asian,Black or African-American,White,Unknown,Prefer not to say",Unknown,curabitur,ullamcorper,tincidunt,fringilla,9.03,9.16,9.06,21,Strongly Agree,9.98,9.98,9.99,48,Orange,4.32,7.9,4.34,4,Disagree moderately,Disagree moderately,Agree strongly,Neither agree nor disagree,Agree a little,Disagree moderately,Disagree strongly,Agree a little,Agree a little,Disagree strongly,2.74,5.53,7.04,45,4,2,1,5,7,3,6,4,9.12,9.84,9.91,13,234,420,178,360,338,406,360,239,363,163,4,214,"Tempora, proin leo vehicula. Dignissim iaculis proin porta eu nunc, pellentesque volutpat ullamcorper augue massa.",
2023-03-02 21:50:46,2023-03-02 21:50:46,Survey Test,100,0,True,2023-03-02 21:50:46,R_8J3EFfPRPtUXISW,test,,Prefer to self-describe,Sodales ullamcorper duis amet luctus. Primis etiam dapibus massa tincidunt malesuada leo.,1988,Vermont,"Some college, no degree","American Indian or Alaska Native,Asian,Black or African-American,White,Unknown,Prefer not to say",Unknown,convallis,ultricies,elementum,consectetuer,0.3,7.5,1.77,39,Strongly Agree,2.38,2.52,8.97,3,Brown,0.13,6.48,0.22,15,Disagree moderately,Disagree strongly,Disagree moderately,Disagree a little,Agree a little,Agree moderately,Neither agree nor disagree,Agree moderately,Disagree strongly,Disagree a little,4.45,7.51,5.67,22,2,5,4,7,6,3,1,8,2.59,2.91,7.32,31,136,500,277,280,410,258,190,262,484,244,342,25,Cursus? Quis integer erat? Lorem tempor ab id. Ac? Sagittis.,
2023-03-02 21:50:46,2023-03-02 21:50:46,Survey Test,100,0,True,2023-03-02 21:50:46,R_bwMjZUhZJf6WToG,test,,Do not wish to report,,1924,Alaska,Prefer not to say,"Asian,Black or African-American,Native Hawaiian or Other Pacific Islander,White,Unknown,Prefer not to say",Hispanic or Latinx,fermentum,accusamus,consequat,convallis,8.75,9.6,9.33,9,Agree,9.31,9.95,9.91,15,Green,1.37,2.19,9.63,39,Agree moderately,Agree strongly,Agree strongly,Agree a little,Agree moderately,Neither agree nor disagree,Agree moderately,Disagree a little,Neither agree nor disagree,Disagree a little,4.9,6.88,8.1,47,7,6,4,2,5,1,3,2,6.99,9.44,8.25,47,419,415,301,417,262,1,102,160,166,63,202,234,Mauris sagittis purus est mauris! Fringilla. Aliquam donec orci dolorem tempor gravida scelerisque.,
2023-03-02 21:50:46,2023-03-02 21:50:46,Survey Test,100,0,True,2023-03-02 21:50:46,R_2sJuWwKyaQU3kr4,test,,Non-binary,,1955,Idaho,"Associate Degree: Occupational, Technical, or Vocational Program","Asian,Native Hawaiian or Other Pacific Islander,White,Prefer not to say",Not Hispanic or Latinx,imperdiet,vestibulum,ridiculus,venenatis,4.41,8.14,6.7,25,Strongly Disagree,1.52,8.07,5.88,36,Blue,2.23,8.81,7.52,2,Disagree moderately,Disagree moderately,Disagree strongly,Disagree strongly,Disagree a little,Agree moderately,Agree strongly,Agree moderately,Disagree a little,Neither agree nor disagree,8.64,9.89,9.86,17,7,5,2,3,1,6,4,4,3.18,6.45,8.65,15,432,55,417,377,125,117,65,169,380,341,199,489,Primis scelerisque aliquam per maecenas. Dolor velit! Felis venenatis ut magnis? Egestas proin.,
2023-03-02 21:50:46,2023-03-02 21:50:46,Survey Test,100,0,True,2023-03-02 21:50:46,R_3L67FOUIg3tW2aO,test,,Prefer to self-describe,Ab. Neque vehicula sollicitudin malesuada eros fusce luctus pretium. Nunc ullamcorper vel ut pede accumsan.,1951,Maryland,GED or equivalent,"American Indian or Alaska Native,Asian,Black or African-American,Native Hawaiian or Other Pacific Islander,White,Unknown,Prefer not to say",Unknown,dignissim,fermentum,elementum,phasellus,6.81,9.27,8.5,6,Agree,0.54,9.63,2.96,26,Orange,5.65,8.93,8.42,12,Agree a little,Disagree a little,Agree strongly,Disagree moderately,Neither agree nor disagree,Neither agree nor disagree,Agree moderately,Disagree moderately,Agree strongly,Disagree strongly,4.61,7.01,9.48,24,1,2,5,4,6,7,3,9,0.2,4.92,3.25,38,279,499,74,316,499,436,152,82,6,332,461,317,Vulputate wisi urna. Vehicula luctus eros. Laoreet! Felis velit consectetuer porta.,
2023-03-02 21:50:46,2023-03-02 21:50:46,Survey Test,100,0,True,2023-03-02 21:50:47,R_bjX9yzAUIpuO1RY,test,,Woman,,1987,New Mexico,GED or equivalent,"Asian,Native Hawaiian or Other Pacific Islander,White,Unknown,Prefer not to say",Prefer not to say,fringilla,sollicitudin,consequat,phasellus,4.05,8.76,6.95,27,Disagree,1.87,3.13,8.03,48,Brown,8.53,9.1,9.39,38,Disagree a little,Disagree a little,Disagree strongly,Neither agree nor disagree,Disagree moderately,Agree strongly,Neither agree nor disagree,Disagree a little,Disagree a little,Disagree a little,7.27,8.02,7.59,48,5,2,6,4,7,1,3,3,2.04,8.66,6.42,34,135,15,467,370,242,349,1,260,307,279,274,358,Interdum! Dictumst nunc tincidunt arcu ante erat. Ante augue! Turpis dapibus iaculis.,
2023-03-02 21:50:47,2023-03-02 21:50:47,Survey Test,100,0,True,2023-03-02 21:50:47,R_3lVplhdlS04bt7U,test,,Do not wish to report,,2008,Louisiana,"Master's Degree: (Example: MA, MS, MEng, MEd, MBA)","Black or African-American,White,Unknown,Prefer not to say",Unknown,consectetuer,ultricies,suspendisse,fringilla,4.28,7,4.56,7,Agree,6.7,9.82,7.91,5,Red,6.88,7.34,8.98,31,Agree a little,Agree moderately,Neither agree nor disagree,Agree moderately,Agree moderately,Disagree moderately,Disagree moderately,Disagree strongly,Disagree moderately,Disagree moderately,4.56,5.09,5.96,12,4,2,5,7,1,6,3,7,2.8,6.31,6.62,41,354,466,415,480,222,432,479,265,375,183,80,146,"Sem id dui aliquam? Aliquam wisi per id? Lorem curabitur dolorem nulla, wisi.",
2023-03-02 21:50:47,2023-03-02 21:50:47,Survey Test,100,0,True,2023-03-02 21:50:47,R_5urvshydf3Q7BMG,test,,Man,,1929,Missouri,"Associate Degree: Occupational, Technical, or Vocational Program","Asian,Black or African-American,Native Hawaiian or Other Pacific Islander,Unknown,Prefer not to say",Hispanic or Latinx,consequat,imperdiet,porttitor,ullamcorper,2.97,6.69,8.41,27,Agree,9.76,9.78,9.89,49,Red,2.12,4.73,5.84,19,Disagree moderately,Disagree strongly,Neither agree nor disagree,Disagree moderately,Neither agree nor disagree,Disagree strongly,Disagree strongly,Disagree strongly,Agree strongly,Disagree a little,4.02,5.47,4.15,28,6,7,4,1,3,2,5,6,1.55,2.97,9.54,30,9,294,292,272,215,486,453,131,380,250,347,141,"Convallis tortor culpa, dignissim sit euismod! Platea? Quis dapibus phasellus consequat duis.",
2023-03-02 21:50:47,2023-03-02 21:50:47,Survey Test,100,0,True,2023-03-02 21:50:47,R_2f3UtKgcD5hFNYi,test,,Prefer to self-describe,Curabitur justo eleifend sem wisi! Luctus facilisi. Sed vitae ultrices.,1989,Wyoming,"Some college, no degree","American Indian or Alaska Native,Asian,Black or African-American,Native Hawaiian or Other Pacific Islander,White,Unknown,Prefer not to say",Prefer not to say,dignissim,tincidunt,consequat,convallis,4.7,5.06,8.44,3,Strongly Agree,0.9,3.99,5.82,50,Orange,7.79,9.31,9.61,34,Disagree moderately,Disagree a little,Neither agree nor disagree,Agree a little,Agree moderately,Agree strongly,Disagree a little,Disagree a little,Disagree strongly,Disagree strongly,9.28,9.83,9.6,47,2,7,1,5,3,6,4,1,2.54,7.73,9.28,12,182,271,286,334,266,129,44,111,231,290,134,230,Sollicitudin dictumst accumsan montes integer magna ac aenean tempora imperdiet atque wisi.,
2023-03-02 21:50:47,2023-03-02 21:50:47,Survey Test,100,0,True,2023-03-02 21:50:47,R_enUyKQMwZ83daS2,test,,Woman,,1945,New Mexico,High school graduate,"American Indian or Alaska Native,Native Hawaiian or Other Pacific Islander,Unknown",Hispanic or Latinx,accusamus,vulputate,dignissim,scelerisque,2.25,5.74,6.14,14,Agree,8.38,8.47,8.64,2,Green,9.67,9.76,9.98,47,Disagree strongly,Agree strongly,Agree a little,Agree strongly,Neither agree nor disagree,Agree moderately,Agree a little,Disagree strongly,Disagree moderately,Agree strongly,7.09,7.69,8.23,42,4,3,7,1,6,2,5,4,3.15,9.53,4.97,50,277,424,362,446,488,355,492,410,207,159,475,310,Ab morbi erat fringilla lorem tellus aliquam sem? Magnis porttitor.,
2023-03-02 21:50:47,2023-03-02 21:50:47,Survey Test,100,0,True,2023-03-02 21:50:47,R_1zRK0HO1K2NDf5Y,test,,Man,,2012,Oregon,"Bachelor's Degree: (Example: BA, AB, BS, BBA)","Native Hawaiian or Other Pacific Islander,White",Not Hispanic or Latinx,ultricies,porttitor,fermentum,tincidunt,1.74,6.57,7.12,43,Disagree,2.99,7.98,3.87,47,Red,6.42,8.07,9.54,48,Neither agree nor disagree,Disagree strongly,Disagree moderately,Agree a little,Neither agree nor disagree,Agree strongly,Neither agree nor disagree,Agree strongly,Disagree strongly,Disagree strongly,4.85,7.58,6.68,41,7,2,3,5,1,6,4,6,8.26,9.92,8.56,39,30,84,367,65,16,447,172,200,318,424,194,433,Primis tempus. Volutpat in? Amet wisi vivamus diam atque tempor placerat mauris amet! Consectetuer.,
2023-03-02 21:50:48,2023-03-02 21:50:48,Survey Test,100,0,True,2023-03-02 21:50:48,R_eKdyVpiEfQYi4US,test,,Man,,1937,Montana,Less than high school diploma (or equivalent),"American Indian or Alaska Native,Asian,Black or African-American,Native Hawaiian or Other Pacific Islander,White,Unknown,Prefer not to say",Not Hispanic or Latinx,ultricies,dignissim,porttitor,porttitor,2.12,4.88,6.77,36,Strongly Agree,2.82,9.27,6.3,40,Orange,9.67,9.93,9.73,21,Disagree strongly,Agree a little,Disagree moderately,Agree strongly,Agree a little,Disagree a little,Neither agree nor disagree,Agree a little,Agree a little,Disagree moderately,7.85,9.2,9.57,30,5,7,6,3,4,1,2,2,5.86,6.82,9.56,26,238,335,376,444,242,92,438,380,498,440,28,304,"Laoreet. Auctor ab maecenas enim aliquam consequat! Nibh eu! Sit, vehicula pede? Facilisi.",
2023-03-02 21:50:48,2023-03-02 21:50:48,Survey Test,100,0,True,2023-03-02 21:50:48,R_eE5uuFXJMWZ1RXw,test,,Non-binary,,1986,Connecticut,Less than high school diploma (or equivalent),"American Indian or Alaska Native,Asian,Black or African-American,Native Hawaiian or Other Pacific Islander,White,Unknown,Prefer not to say",Unknown,phasellus,porttitor,imperdiet,imperdiet,0.9,5.94,1.82,31,Strongly Disagree,3.22,7.37,5.73,39,Blue,9.46,9.94,9.61,28,Disagree a little,Disagree moderately,Disagree strongly,Neither agree nor disagree,Disagree a little,Agree a little,Disagree moderately,Agree moderately,Disagree moderately,Agree moderately,5.21,8.27,6.74,38,3,2,4,7,1,5,6,4,8.89,9.59,9.25,49,384,167,238,217,393,63,27,64,237,431,145,301,Ridiculus facilisi potenti donec mauris nullam sagittis placerat culpa sapien.,
